GPSWeek [weeks],GPSSecondsOfWeek [s],Carrier-to-noise density ratio (cno) [dbHz],"NLOS (0 == no, 1 == yes, # == No Information)"
1900,126787.09999996908,23,0
1900,126787.09999996908,32,1
1900,126787.09999996908,42,0
1900,126787.09999996908,31,0
1900,126787.09999996908,43,0
1900,126787.09999996908,36,1
1900,126787.09999996908,43,0
1900,126787.09999996908,48,0
1900,126787.09999996908,38,0
1900,126787.09999996908,48,0
1900,126787.09999996908,24,1
1900,126787.09999996908,26,1
1900,126787.09999996908,35,1
1900,126787.09999996908,45,0
1900,126787.09999996908,37,1
1900,126787.29999996908,49,0
1900,126787.29999996908,23,0
1900,126787.29999996908,28,1
1900,126787.29999996908,41,0
1900,126787.29999996908,31,0
1900,126787.29999996908,42,0
1900,126787.29999996908,33,1
1900,126787.29999996908,38,0
1900,126787.29999996908,44,0
1900,126787.29999996908,39,0
1900,126787.29999996908,47,0
1900,126787.29999996908,27,1
1900,126787.29999996908,26,1
1900,126787.29999996908,43,0
1900,126787.29999996908,39,1
1900,126787.49999996908,46,0
1900,126787.49999996908,22,0
1900,126787.49999996908,32,1
1900,126787.49999996908,36,0
1900,126787.49999996908,30,0
1900,126787.49999996908,42,0
1900,126787.49999996908,38,1
1900,126787.49999996908,37,0
1900,126787.49999996908,36,0
1900,126787.49999996908,31,0
1900,126787.49999996908,44,0
1900,126787.49999996908,26,1
1900,126787.49999996908,26,1
1900,126787.49999996908,42,0
1900,126787.49999996908,37,1
1900,126787.69999996907,48,0
1900,126787.69999996907,22,0
1900,126787.69999996907,27,1
1900,126787.69999996907,43,0
1900,126787.69999996907,31,0
1900,126787.69999996907,41,0
1900,126787.69999996907,32,1
1900,126787.69999996907,34,0
1900,126787.69999996907,40,0
1900,126787.69999996907,34,0
1900,126787.69999996907,45,0
1900,126787.69999996907,26,1
1900,126787.69999996907,26,1
1900,126787.69999996907,41,0
1900,126787.69999996907,34,1
1900,126787.89999996907,48,0
1900,126787.89999996907,22,0
1900,126787.89999996907,26,1
1900,126787.89999996907,45,0
1900,126787.89999996907,39,0
1900,126787.89999996907,38,1
1900,126787.89999996907,33,0
1900,126787.89999996907,40,1
1900,126787.89999996907,34,0
1900,126787.89999996907,44,0
1900,126787.89999996907,25,1
1900,126787.89999996907,26,1
1900,126787.89999996907,26,1
1900,126787.89999996907,44,0
1900,126787.89999996907,31,1
1900,126788.09999996907,49,0
1900,126788.09999996907,21,0
1900,126788.09999996907,27,1
1900,126788.09999996907,46,0
1900,126788.09999996907,30,0
1900,126788.09999996907,39,0
1900,126788.09999996907,33,1
1900,126788.09999996907,30,0
1900,126788.09999996907,39,1
1900,126788.09999996907,30,0
1900,126788.09999996907,44,0
1900,126788.09999996907,26,1
1900,126788.09999996907,26,1
1900,126788.09999996907,43,0
1900,126788.09999996907,31,0
1900,126788.29999996907,49,0
1900,126788.29999996907,21,0
1900,126788.29999996907,33,1
1900,126788.29999996907,45,0
1900,126788.29999996907,29,0
1900,126788.29999996907,39,0
1900,126788.29999996907,33,1
1900,126788.29999996907,30,0
1900,126788.29999996907,37,1
1900,126788.29999996907,34,0
1900,126788.29999996907,44,0
1900,126788.29999996907,26,1
1900,126788.29999996907,27,1
1900,126788.29999996907,42,0
1900,126788.29999996907,37,1
1900,126788.49999996906,50,0
1900,126788.49999996906,21,0
1900,126788.49999996906,28,1
1900,126788.49999996906,47,0
1900,126788.49999996906,39,0
1900,126788.49999996906,33,0
1900,126788.49999996906,30,0
1900,126788.49999996906,39,1
1900,126788.49999996906,30,0
1900,126788.49999996906,44,0
1900,126788.49999996906,27,1
1900,126788.49999996906,32,1
1900,126788.49999996906,45,0
1900,126788.49999996906,40,1
1900,126788.69999996906,50,0
1900,126788.69999996906,22,0
1900,126788.69999996906,28,1
1900,126788.69999996906,50,0
1900,126788.69999996906,33,0
1900,126788.69999996906,39,0
1900,126788.69999996906,29,0
1900,126788.69999996906,29,0
1900,126788.69999996906,44,1
1900,126788.69999996906,30,0
1900,126788.69999996906,44,0
1900,126788.69999996906,31,1
1900,126788.69999996906,26,1
1900,126788.69999996906,43,0
1900,126788.69999996906,33,1
1900,126788.89999996906,51,0
1900,126788.89999996906,23,0
1900,126788.89999996906,28,1
1900,126788.89999996906,49,0
1900,126788.89999996906,41,0
1900,126788.89999996906,33,1
1900,126788.89999996906,36,1
1900,126788.89999996906,35,0
1900,126788.89999996906,44,0
1900,126788.89999996906,31,1
1900,126788.89999996906,27,1
1900,126788.89999996906,41,0
1900,126788.89999996906,33,1
1900,126789.09999996905,50,0
1900,126789.09999996905,32,0
1900,126789.09999996905,28,1
1900,126789.09999996905,45,0
1900,126789.09999996905,29,1
1900,126789.09999996905,42,0
1900,126789.09999996905,32,1
1900,126789.09999996905,29,1
1900,126789.09999996905,33,1
1900,126789.09999996905,42,0
1900,126789.09999996905,45,0
1900,126789.09999996905,31,1
1900,126789.09999996905,27,1
1900,126789.09999996905,41,0
1900,126789.09999996905,36,1
1900,126789.29999996905,50,0
1900,126789.29999996905,34,0
1900,126789.29999996905,29,1
1900,126789.29999996905,45,0
1900,126789.29999996905,39,1
1900,126789.29999996905,41,0
1900,126789.29999996905,35,1
1900,126789.29999996905,33,1
1900,126789.29999996905,39,0
1900,126789.29999996905,45,0
1900,126789.29999996905,31,1
1900,126789.29999996905,35,1
1900,126789.29999996905,43,0
1900,126789.29999996905,36,1
1900,126789.49999996905,50,0
1900,126789.49999996905,31,0
1900,126789.49999996905,34,1
1900,126789.49999996905,42,0
1900,126789.49999996905,36,1
1900,126789.49999996905,41,0
1900,126789.49999996905,32,1
1900,126789.49999996905,39,1
1900,126789.49999996905,33,0
1900,126789.49999996905,45,0
1900,126789.49999996905,31,1
1900,126789.49999996905,33,1
1900,126789.49999996905,43,0
1900,126789.49999996905,36,1
1900,126789.69999996905,51,0
1900,126789.69999996905,34,0
1900,126789.69999996905,36,1
1900,126789.69999996905,44,0
1900,126789.69999996905,29,1
1900,126789.69999996905,39,0
1900,126789.69999996905,35,1
1900,126789.69999996905,29,1
1900,126789.69999996905,37,1
1900,126789.69999996905,33,0
1900,126789.69999996905,43,0
1900,126789.69999996905,31,1
1900,126789.69999996905,36,1
1900,126789.69999996905,43,0
1900,126789.69999996905,38,1
1900,126789.89999996904,50,0
1900,126789.89999996904,34,0
1900,126789.89999996904,36,1
1900,126789.89999996904,45,0
1900,126789.89999996904,28,1
1900,126789.89999996904,39,0
1900,126789.89999996904,32,1
1900,126789.89999996904,29,1
1900,126789.89999996904,34,1
1900,126789.89999996904,33,0
1900,126789.89999996904,43,0
1900,126789.89999996904,39,1
1900,126789.89999996904,32,1
1900,126789.89999996904,43,0
1900,126789.89999996904,36,1
1900,126790.09999996904,51,0
1900,126790.09999996904,34,0
1900,126790.09999996904,34,1
1900,126790.09999996904,38,0
1900,126790.09999996904,32,1
1900,126790.09999996904,41,0
1900,126790.09999996904,34,0
1900,126790.09999996904,30,1
1900,126790.09999996904,40,1
1900,126790.09999996904,38,0
1900,126790.09999996904,44,0
1900,126790.09999996904,42,1
1900,126790.09999996904,44,0
1900,126790.09999996904,33,1
1900,126790.39999996904,51,0
1900,126790.39999996904,34,0
1900,126790.39999996904,34,1
1900,126790.39999996904,37,0
1900,126790.39999996904,45,0
1900,126790.39999996904,29,1
1900,126790.39999996904,40,0
1900,126790.39999996904,37,1
1900,126790.39999996904,28,0
1900,126790.39999996904,42,0
1900,126790.39999996904,37,0
1900,126790.39999996904,44,0
1900,126790.39999996904,44,1
1900,126790.39999996904,28,1
1900,126790.39999996904,43,0
1900,126790.39999996904,35,1
1900,126790.59999996904,52,0
1900,126790.59999996904,35,0
1900,126790.59999996904,35,1
1900,126790.59999996904,37,0
1900,126790.59999996904,46,0
1900,126790.59999996904,32,1
1900,126790.59999996904,40,0
1900,126790.59999996904,35,1
1900,126790.59999996904,42,0
1900,126790.59999996904,36,0
1900,126790.59999996904,44,0
1900,126790.59999996904,43,0
1900,126790.59999996904,28,1
1900,126790.59999996904,44,0
1900,126790.59999996904,35,1
1900,126790.79999996904,51,0
1900,126790.79999996904,31,0
1900,126790.79999996904,35,1
1900,126790.79999996904,39,0
1900,126790.79999996904,43,0
1900,126790.79999996904,40,0
1900,126790.79999996904,35,1
1900,126790.79999996904,41,0
1900,126790.79999996904,27,0
1900,126790.79999996904,44,0
1900,126790.79999996904,23,1
1900,126790.79999996904,43,0
1900,126790.79999996904,28,1
1900,126790.79999996904,42,0
1900,126790.79999996904,37,1
1900,126790.99999996903,51,0
1900,126790.99999996903,31,0
1900,126790.99999996903,39,1
1900,126790.99999996903,42,0
1900,126790.99999996903,37,0
1900,126790.99999996903,27,1
1900,126790.99999996903,41,0
1900,126790.99999996903,32,1
1900,126790.99999996903,46,0
1900,126790.99999996903,32,0
1900,126790.99999996903,44,0
1900,126790.99999996903,44,0
1900,126790.99999996903,28,1
1900,126790.99999996903,41,0
1900,126790.99999996903,34,1
1900,126791.29999996904,51,0
1900,126791.29999996904,35,0
1900,126791.29999996904,40,1
1900,126791.29999996904,40,0
1900,126791.29999996904,41,0
1900,126791.29999996904,33,1
1900,126791.29999996904,41,0
1900,126791.29999996904,28,1
1900,126791.29999996904,44,0
1900,126791.29999996904,37,0
1900,126791.29999996904,43,0
1900,126791.29999996904,31,1
1900,126791.29999996904,40,0
1900,126791.29999996904,28,1
1900,126791.29999996904,42,0
1900,126791.29999996904,38,1
1900,126791.49999996903,51,0
1900,126791.49999996903,31,0
1900,126791.49999996903,33,1
1900,126791.49999996903,41,0
1900,126791.49999996903,44,0
1900,126791.49999996903,33,0
1900,126791.49999996903,39,0
1900,126791.49999996903,29,1
1900,126791.49999996903,41,0
1900,126791.49999996903,31,0
1900,126791.49999996903,45,0
1900,126791.49999996903,30,1
1900,126791.49999996903,35,0
1900,126791.49999996903,36,1
1900,126791.49999996903,43,0
1900,126791.49999996903,33,1
1900,126791.69999996903,50,0
1900,126791.69999996903,27,0
1900,126791.69999996903,28,1
1900,126791.69999996903,41,0
1900,126791.69999996903,43,0
1900,126791.69999996903,33,0
1900,126791.69999996903,39,0
1900,126791.69999996903,29,1
1900,126791.69999996903,43,0
1900,126791.69999996903,31,0
1900,126791.69999996903,43,0
1900,126791.69999996903,25,1
1900,126791.69999996903,32,0
1900,126791.69999996903,33,1
1900,126791.69999996903,44,0
1900,126791.89999996903,51,0
1900,126791.89999996903,26,0
1900,126791.89999996903,33,1
1900,126791.89999996903,43,0
1900,126791.89999996903,41,0
1900,126791.89999996903,34,0
1900,126791.89999996903,40,0
1900,126791.89999996903,29,1
1900,126791.89999996903,26,1
1900,126791.89999996903,44,0
1900,126791.89999996903,35,0
1900,126791.89999996903,45,0
1900,126791.89999996903,32,1
1900,126791.89999996903,33,1
1900,126791.89999996903,44,0
1900,126792.09999996903,51,0
1900,126792.09999996903,26,1
1900,126792.09999996903,38,1
1900,126792.09999996903,39,0
1900,126792.09999996903,41,0
1900,126792.09999996903,34,0
1900,126792.09999996903,40,0
1900,126792.09999996903,29,1
1900,126792.09999996903,26,1
1900,126792.09999996903,42,0
1900,126792.09999996903,37,0
1900,126792.09999996903,45,0
1900,126792.09999996903,40,1
1900,126792.09999996903,33,1
1900,126792.09999996903,44,0
1900,126792.39999996903,50,0
1900,126792.39999996903,26,1
1900,126792.39999996903,36,1
1900,126792.39999996903,41,0
1900,126792.39999996903,40,0
1900,126792.39999996903,34,0
1900,126792.39999996903,42,0
1900,126792.39999996903,38,1
1900,126792.39999996903,26,1
1900,126792.39999996903,41,0
1900,126792.39999996903,42,0
1900,126792.39999996903,45,0
1900,126792.39999996903,34,1
1900,126792.39999996903,36,1
1900,126792.39999996903,43,0
1900,126792.39999996903,32,1
1900,126792.59999996903,50,0
1900,126792.59999996903,26,1
1900,126792.59999996903,36,1
1900,126792.59999996903,39,0
1900,126792.59999996903,45,0
1900,126792.59999996903,39,0
1900,126792.59999996903,41,0
1900,126792.59999996903,40,1
1900,126792.59999996903,25,1
1900,126792.59999996903,45,0
1900,126792.59999996903,39,0
1900,126792.59999996903,45,0
1900,126792.59999996903,36,1
1900,126792.59999996903,44,0
1900,126792.59999996903,35,1
1900,126792.79999996902,51,0
1900,126792.79999996902,25,1
1900,126792.79999996902,32,1
1900,126792.79999996902,41,0
1900,126792.79999996902,48,0
1900,126792.79999996902,34,0
1900,126792.79999996902,41,0
1900,126792.79999996902,40,1
1900,126792.79999996902,26,1
1900,126792.79999996902,38,0
1900,126792.79999996902,34,0
1900,126792.79999996902,45,0
1900,126792.79999996902,35,1
1900,126792.79999996902,30,1
1900,126792.79999996902,43,0
1900,126792.99999996902,50,0
1900,126792.99999996902,31,1
1900,126792.99999996902,32,1
1900,126792.99999996902,39,0
1900,126792.99999996902,45,0
1900,126792.99999996902,37,0
1900,126792.99999996902,40,0
1900,126792.99999996902,41,1
1900,126792.99999996902,26,1
1900,126792.99999996902,34,0
1900,126792.99999996902,35,0
1900,126792.99999996902,44,0
1900,126792.99999996902,34,1
1900,126792.99999996902,44,0
1900,126793.19999996902,50,0
1900,126793.19999996902,31,1
1900,126793.19999996902,33,1
1900,126793.19999996902,39,0
1900,126793.19999996902,48,0
1900,126793.19999996902,41,0
1900,126793.19999996902,43,0
1900,126793.19999996902,40,1
1900,126793.19999996902,39,0
1900,126793.19999996902,35,0
1900,126793.19999996902,46,0
1900,126793.19999996902,30,1
1900,126793.19999996902,37,1
1900,126793.19999996902,45,0
1900,126793.39999996903,50,0
1900,126793.39999996903,31,1
1900,126793.39999996903,33,1
1900,126793.39999996903,37,0
1900,126793.39999996903,49,0
1900,126793.39999996903,43,0
1900,126793.39999996903,43,0
1900,126793.39999996903,36,1
1900,126793.39999996903,32,1
1900,126793.39999996903,36,0
1900,126793.39999996903,46,0
1900,126793.39999996903,26,1
1900,126793.39999996903,34,1
1900,126793.39999996903,37,1
1900,126793.39999996903,45,0
1900,126793.59999996901,51,0
1900,126793.59999996901,25,1
1900,126793.59999996901,33,1
1900,126793.59999996901,34,1
1900,126793.59999996901,46,0
1900,126793.59999996901,41,0
1900,126793.59999996901,42,0
1900,126793.59999996901,39,1
1900,126793.59999996901,32,1
1900,126793.59999996901,37,0
1900,126793.59999996901,36,0
1900,126793.59999996901,46,0
1900,126793.59999996901,35,1
1900,126793.59999996901,39,1
1900,126793.59999996901,44,0
1900,126793.79999996901,50,0
1900,126793.79999996901,25,1
1900,126793.79999996901,33,1
1900,126793.79999996901,30,1
1900,126793.79999996901,48,0
1900,126793.79999996901,41,0
1900,126793.79999996901,42,0
1900,126793.79999996901,34,1
1900,126793.79999996901,32,1
1900,126793.79999996901,37,0
1900,126793.79999996901,36,0
1900,126793.79999996901,47,0
1900,126793.79999996901,30,1
1900,126793.79999996901,35,1
1900,126793.79999996901,39,1
1900,126793.79999996901,45,0
1900,126793.999999969,51,0
1900,126793.999999969,25,1
1900,126793.999999969,29,1
1900,126793.999999969,30,1
1900,126793.999999969,49,0
1900,126793.999999969,44,0
1900,126793.999999969,42,0
1900,126793.999999969,40,1
1900,126793.999999969,39,0
1900,126793.999999969,36,0
1900,126793.999999969,47,0
1900,126793.999999969,31,1
1900,126793.999999969,34,1
1900,126793.999999969,44,0
1900,126794.199999969,51,0
1900,126794.199999969,25,1
1900,126794.199999969,29,1
1900,126794.199999969,30,1
1900,126794.199999969,48,0
1900,126794.199999969,38,0
1900,126794.199999969,42,0
1900,126794.199999969,37,1
1900,126794.199999969,26,1
1900,126794.199999969,39,0
1900,126794.199999969,33,0
1900,126794.199999969,48,0
1900,126794.199999969,34,1
1900,126794.199999969,43,0
1900,126794.399999969,51,0
1900,126794.399999969,24,1
1900,126794.399999969,33,1
1900,126794.399999969,34,1
1900,126794.399999969,47,0
1900,126794.399999969,40,0
1900,126794.399999969,42,0
1900,126794.399999969,34,1
1900,126794.399999969,42,0
1900,126794.399999969,33,0
1900,126794.399999969,48,0
1900,126794.399999969,30,1
1900,126794.399999969,30,1
1900,126794.399999969,37,1
1900,126794.399999969,44,0
1900,126794.599999969,51,0
1900,126794.599999969,25,1
1900,126794.599999969,29,1
1900,126794.599999969,47,0
1900,126794.599999969,38,0
1900,126794.599999969,42,0
1900,126794.599999969,34,1
1900,126794.599999969,42,0
1900,126794.599999969,39,0
1900,126794.599999969,49,0
1900,126794.599999969,34,1
1900,126794.599999969,40,1
1900,126794.599999969,45,0
1900,126794.799999969,50,0
1900,126794.799999969,25,1
1900,126794.799999969,33,1
1900,126794.799999969,46,0
1900,126794.799999969,38,0
1900,126794.799999969,42,0
1900,126794.799999969,34,1
1900,126794.799999969,41,0
1900,126794.799999969,37,0
1900,126794.799999969,49,0
1900,126794.799999969,30,1
1900,126794.799999969,36,1
1900,126794.799999969,36,1
1900,126794.799999969,44,0
1900,126794.799999969,38,1
1900,126794.99999996899,51,0
1900,126794.99999996899,24,1
1900,126794.99999996899,32,1
1900,126794.99999996899,45,0
1900,126794.99999996899,36,0
1900,126794.99999996899,42,0
1900,126794.99999996899,37,1
1900,126794.99999996899,41,0
1900,126794.99999996899,41,0
1900,126794.99999996899,49,0
1900,126794.99999996899,34,1
1900,126794.99999996899,36,1
1900,126794.99999996899,33,1
1900,126794.99999996899,43,0
1900,126794.99999996899,37,0
1900,126795.19999996899,51,0
1900,126795.19999996899,25,1
1900,126795.19999996899,32,1
1900,126795.19999996899,35,1
1900,126795.19999996899,44,0
1900,126795.19999996899,42,0
1900,126795.19999996899,39,1
1900,126795.19999996899,42,0
1900,126795.19999996899,39,0
1900,126795.19999996899,49,0
1900,126795.19999996899,36,1
1900,126795.19999996899,34,1
1900,126795.19999996899,33,1
1900,126795.19999996899,43,0
1900,126795.19999996899,44,0
1900,126795.39999996898,51,0
1900,126795.39999996898,25,1
1900,126795.39999996898,33,1
1900,126795.39999996898,47,0
1900,126795.39999996898,30,1
1900,126795.39999996898,43,0
1900,126795.39999996898,37,1
1900,126795.39999996898,39,0
1900,126795.39999996898,37,0
1900,126795.39999996898,49,0
1900,126795.39999996898,33,1
1900,126795.39999996898,38,1
1900,126795.39999996898,44,0
1900,126795.39999996898,40,0
1900,126795.59999996898,50,0
1900,126795.59999996898,25,1
1900,126795.59999996898,33,1
1900,126795.59999996898,45,0
1900,126795.59999996898,30,1
1900,126795.59999996898,43,0
1900,126795.59999996898,37,1
1900,126795.59999996898,36,0
1900,126795.59999996898,39,0
1900,126795.59999996898,49,0
1900,126795.59999996898,38,1
1900,126795.59999996898,36,1
1900,126795.59999996898,44,0
1900,126795.59999996898,43,0
1900,126795.79999996898,51,0
1900,126795.79999996898,30,1
1900,126795.79999996898,32,1
1900,126795.79999996898,42,1
1900,126795.79999996898,44,0
1900,126795.79999996898,30,1
1900,126795.79999996898,43,0
1900,126795.79999996898,37,1
1900,126795.79999996898,38,0
1900,126795.79999996898,40,0
1900,126795.79999996898,48,0
1900,126795.79999996898,36,1
